id,commented_at,user_id,topic_id,content,parent_id,favorite_count,bad_count,is_agree
faab04ef-416e-4675-9af3-df37bd5d4a8a,2024-12-13 08:12:40,80616508-688b-4d8b-b963-62ba2aa3e7fe,14,患者のニーズに合わせたサービスが必要ですね。,,278,1559,
9049083f-ed5a-4572-924a-d5e659dd453f,2024-12-27 13:55:02,e7d49e39-34df-4d90-8e59-85eeb4f35809,14,在宅医療の質を保つための基準が必要だと思います。,,1218,1516,
af7cf501-611c-436b-a08a-70753fdf6456,2024-12-05 07:03:32,7f122c42-9cf3-4ce6-a24c-7445fc0c41b2,14,医療スタッフの研修も充実させてほしいです。,,1556,1369,
68bcffcd-8a6d-4d56-8c40-10da89a7fd86,2024-12-15 15:55:23,ef76b516-507d-4e46-9747-b0225ad923d6,14,柔軟な医療サービスが求められる時代だと思います。,,1125,1599,
d98005ce-ad66-4b1c-9f22-428924b20173,2024-12-02 17:25:01,989d04fa-1d2f-4ceb-bbf7-c758fbdb7b86,15,介護職の待遇を改善してほしいです。若い人が介護業界に入りやすくなってほしいね。,,1371,669,
86497022-d3d5-45be-bb45-4a0821e8378e,2024-10-26 15:09:05,26c0b0fe-df5b-41eb-b4a1-dd23daa765ee,15,教育や研修の充実が必要だと思います。,,85,1358,
c7960aee-dae0-42e4-b870-75895a047b3f,2024-12-09 22:41:57,36fe54ec-051d-4314-9b92-46f4a3a57006,15,働きやすい環境を整えることが大事です。,,201,1074,
11bb1661-5c75-4776-a04c-64534f64f319,2024-11-18 03:09:05,88f9780e-8cde-4e40-882e-8c030dac64cf,15,外国人介護人材の受け入れも検討してほしいです。,,226,1467,
a6f73dae-29ab-453b-a245-4479e5b08826,2024-11-14 09:52:21,681e1c2c-8a3c-47be-a9a5-8a8d932d9c1e,15,介護ロボットの導入も一つの手だと思います。,,1086,749,
a23a50f7-c3f4-45be-a662-a65c3a5b9a17,2025-01-08 01:06:04,99d9dc18-8a69-48c6-9857-5b5b1c74d951,15,地域ごとの人材ニーズを把握したいですね。,,1998,229,
a5a647c5-1116-4ab5-b9d1-7c8478342bc2,2024-10-28 22:33:50,27263ec6-90e2-4865-87f3-48a594fac2d8,15,介護職の社会的地位を高める必要があると思います。,,1815,898,
d93d563c-ba5c-417f-92a4-759f2611a5fb,2024-12-27 18:32:52,9c2c1f51-e275-4ab0-9cab-cacaec5be329,15,介護現場のストレス軽減策が必要だと思います。,,494,177,
bfdd0825-fff0-4b2a-8121-3cfeddc2a283,2024-12-25 03:08:24,b4bd0b2a-07da-43f4-869f-4ab17eecfc69,15,家族のサポートも併せて強化してほしいです。,,1162,491,
7befc080-4618-489f-8be9-0ae8f6eea5ae,2024-12-05 20:46:06,0ce3f930-ef57-4ae9-83df-c7b9c384c00d,15,介護人材の確保は高齢化社会において不可欠な課題だね。,,1922,596,
63f9c4ed-a7c1-4763-91c7-e3d0c299bc6e,2024-10-27 15:39:58,c6513046-09d6-4037-9689-60156d8a8ba0,16,医療費の無駄を省く工夫が必要だね。,,1419,1154,
270739cc-c447-4c48-9b0e-e94b534263b0,2025-01-10 06:48:42,414cc906-bbbe-4ba2-b4dc-cd20b0a196b1,16,予防医療をもっと推進してほしいです。,,1334,1812,
45bb37ee-129c-4a36-ad7a-6b349a973a55,2024-11-19 13:47:59,8229da13-f197-465a-acd5-800c778ba7be,16,高齢化に対応した医療体制が必要だと思います。,,557,1266,
736af1a5-ef47-42a5-9d65-6d58b155afba,2024-12-24 23:58:40,490963f7-7f61-4529-a068-181f99a29269,16,保険制度の見直しが必要ですね。,,893,1717,
d408df34-981f-43e5-a2cb-062791b5d9c4,2024-10-23 01:56:22,1d7dd4b8-5dd9-498f-b8fb-b41dba169dd1,16,ジェネリック医薬品の普及を促進したいです。,,1983,1147,
de72a298-3a6d-41f7-9e53-493bb04240dc,2024-11-25 05:50:27,0442a92d-f82d-40fc-be24-1cdeeff376e0,16,地域医療の強化も重要だと思います。,,1751,1312,
e9f460ee-1d5e-4716-8538-dfab8f8c19a3,2024-12-13 23:49:00,4975442d-8234-428d-a2f7-79a5f5abf1fd,16,医療従事者の負担を減らす対策が必要です。,,442,1953,
72abeca6-8280-46a2-9b2d-3843263767c2,2024-12-06 17:09:20,d546c64e-1a6f-4654-bb8a-4b4b4106a275,16,テクノロジーを活用して効率化を図りたいです。,,1326,1280,
a09a498a-06bb-422e-83c7-d92693e631e4,2024-12-28 10:10:27,898e113d-758e-49e0-be7e-c0c53d4b8482,16,国民全体で医療費を支える意識が必要だね。,,1021,1324,
2c0456a3-f792-4503-929b-adbd34d3426c,2024-12-02 05:01:15,31f5d5ae-f784-4751-a767-38c9c90ed3ad,16,医療サービスの質を保ちながら費用を抑える工夫が必要です。,,1485,85,
e1bbb459-a2ee-46be-992b-f99a26aa3fed,2024-12-20 17:46:21,0fce47fd-3ee2-433f-a077-a93e078e15e9,17,ネットの安全が守られると安心だね。,,254,297,
6522196b-d389-4f9c-89f3-17a264c1f4b5,2024-10-22 21:11:45,d3d70c08-bb1b-4d73-8fdd-7fed7a24c1ae,17,企業も個人も対策を強化するべきだと思います。,,1866,550,
1d63629a-c7cf-4e46-9fc3-7d685e5d9cb8,2024-10-25 07:47:14,ec153e38-b861-43e1-879a-62782a8aff1a,17,最新の技術を取り入れることが大事ですね。,,554,230,
20c4d8ce-5114-45e3-b999-b0bda579f69d,2024-10-20 08:37:11,f6dec572-dd83-4bf8-9762-67efe2cf56a7,17,教育を通じて意識を高めたいです。,,1380,1711,
d8c943f0-abdd-4aab-9fdc-2660040c4dd4,2024-12-09 08:03:24,7190401f-f721-46f2-9bc2-e1739c226b13,17,政府の支援がもっと必要だと思います。,,1841,135,
59ca66ff-da4f-42b5-b2c7-bc809ce2d098,2024-12-24 01:04:03,c473e141-213d-4dfc-9f6a-e59e703843d0,17,国際協力も重要だね。,,27,374,
30cf733c-3a9a-4b69-9f4c-45bce4fa852a,2024-12-23 06:03:58,60e9a53c-506d-4d7a-8535-74794f7cf458,17,インシデント対応の体制を整えてほしいです。,,1105,1300,
9bc2f1c8-1981-4cb1-b5c8-ee13531c1ebd,2024-10-31 20:46:41,7da657a4-30fb-492e-866e-ffbf0f634655,17,個人情報の保護を徹底したいです。,,1857,620,
b7223d7c-2dc5-47a1-b205-981e985f6b77,2024-12-27 01:41:05,4fbf3626-2bea-4a65-a1c7-1087303bbeb5,17,中小企業向けの支援策が必要だと思います。,,482,162,
5fa8cafe-b71f-4eac-92fd-1374251400e4,2025-01-05 20:05:29,a032a1ff-3ecb-4fb0-99fd-607ea4be0f8b,17,セキュリティ専門家の育成も大事だね。,,1096,756,
83393a9c-b356-4983-92e3-e9a43ae7b77a,2024-10-30 23:23:44,8df2724a-0fed-4f3b-a428-10513d70dde8,18,手続きがオンラインで完結すると便利だね。,,1367,1282,
3ed5c1d5-bb83-4c8d-8660-7e06c6f54d65,2024-10-19 07:15:15,62a3785b-c34a-4c90-a5ae-5eb3085c46e9,18,デジタル化で行政の効率が上がると思います。,,1152,1172,
ea1194ab-3267-4e39-955c-3d50fc722219,2025-01-12 13:55:36,a2b0ad6b-833e-4d46-b002-ac495813bede,18,セキュリティ対策をしっかりしてほしいです。,,99,189,
43d8fff5-c13d-435b-b83e-1550cdd10729,2024-11-25 15:20:19,5698b311-e4e6-4954-8142-428303c33049,18,全世代が使いやすいシステムが必要だね。,,800,44,
35eb0601-51cd-4f78-9837-ac43d9bc9a3d,2025-01-02 15:13:13,4df20da4-f450-47da-984e-74adaf1618c9,18,データの一元管理が進むといいですね。,,1315,443,
5eae4678-b35d-408a-83b0-95520db423aa,2025-01-01 21:12:10,4e7649e5-23e2-40d5-8616-f11bd6ddbe72,18,行政サービスの質が向上すると思います。,,1874,559,
be2c8fb5-ffcd-4b39-8fb7-c9a5439b9ef4,2024-11-25 14:17:28,5698b311-e4e6-4954-8142-428303c33049,18,ペーパーレス化で環境にも優しいですね。,,1610,1103,
3eb68f6c-b1c8-4ad7-8f4f-ba3ef2867684,2024-12-24 08:39:48,c473e141-213d-4dfc-9f6a-e59e703843d0,18,市民の利便性が格段に上がると思います。,,880,13,
548115bb-ca54-43fc-a0aa-0d85ac35e538,2025-01-10 17:58:35,e504d731-8de7-4518-becc-46b6a97e8b1c,18,IT人材の育成も重要だね。,,1895,712,
1f5a9cfd-e631-499e-9e5b-6cc39ff9fe9b,2024-10-22 18:30:51,0f130509-1379-46ce-bc5f-e54dd1d6a8c3,18,災害時の対応もデジタルで効率化したいです。,,816,1367,
00b5bb97-4286-46ed-a14a-7627f165fee3,2025-01-15 11:02:25,dcc52670-5a53-4537-bbea-628f37fa7ad0,1,aaa,df9edb0d-a8d7-4314-833f-43a8807a1921,0,0,1.0
1c403008-1e06-4251-a12b-8874065e8aa3,2025-01-15 11:09:19,789b429b-6df3-4015-8ade-14841cbc2e74,1,aaaaa,,0,0,
